PK,BLOCK_ID,A6,A20,대장구분코드,대장구분코드명,대지위치,도로명대지위치,법정동코드,대지구분코드,번,지,외필지수,새주소법정동코드,건축면적.m.2.,건폐율...,연면적.m.2.,용적률산정연면적.m.2.,용적률...,구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용도,지붕코드,지붕코드명,기타지붕,세대수.세대.,높이.m.,지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적.m.2.,총동연면적.m.2.,옥내기계식대수.대.,옥내기계식면적.m.2.,옥외기계식대수.대.,옥외기계식면적.m.2.,옥내자주식대수.대.,옥내자주식면적.m.2.,옥외자주식대수.대.,옥외자주식면적.m.2.,사용승인일,Aging,토지면적,yongdo,CHECK
15153,1823,1,N,2,집합,경기도 부천시 역곡동 22-1번지, 경기도 부천시 부일로 645,10700,0,22,1,0,10703,348.84,11.01,2093.04,1744.2,55.05,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브위세멘기와,30,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19831201,1,3168.14,제2종일반주거지역,0
15154,1823,1,N,2,집합,경기도 부천시 역곡동 22-1번지, 경기도 부천시 부일로 645,10700,0,22,1,0,10703,362.88,11.45,2177.28,1814.4,57.27,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브위세멘기와,30,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19831201,1,3168.14,제2종일반주거지역,0
100240830,1824,1,N,2,집합,경기도 부천시 역곡동 21-2번지, 경기도 부천시 부일로 643,10700,0,21,2,0,10703,205.93,32.27,1274.63,1274.63,199.72,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"공동주택,제1종근린생활시설",10,(철근)콘크리트,(철근)콘크리트,16,26.1,9,0,1,0,0,0,1274.63,0,0,0,0,6,69,11,127.2,20140919,0,638.39,제2종일반주거지역,0
15139,1824,1,N,2,집합,경기도 부천시 역곡동 21번지, 경기도 부천시 부일로645번길 17,10700,0,21,0,0,10701,725.76,17.16,3628.8,2903.04,68.67,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,"공동주택, 근린생활시설",10,(철근)콘크리트,스라브위 시멘트기와,56,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19831229,1,4227.38,제2종일반주거지역,0
15151,1824,1,N,2,집합,경기도 부천시 역곡동 21-6번지, 경기도 부천시 부일로645번길 11,10700,0,21,6,0,10701,97.08,37.42,291.24,194.16,74.84,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19871230,1,259.52,제2종일반주거지역,0
15146,1824,1,N,2,집합,경기도 부천시 역곡동 21-3번지, 경기도 부천시 부일로 639,10700,0,21,3,0,10703,0,0,1879.2,0,0,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,30,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19840221,1,2629.59,제2종일반주거지역,0
15140,1824,1,N,2,집합,경기도 부천시 역곡동 21번지, 경기도 부천시 부일로645번길 17,10700,0,21,0,0,10701,596.16,14.1,2980.8,2384.64,56.41,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브위 시멘트기와,48,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19831229,1,4227.38,제2종일반주거지역,0
15152,1824,1,N,2,집합,경기도 부천시 역곡동 21-11번지, 경기도 부천시 부일로 633,10700,0,21,11,0,10703,112.44,38.77,420.84,420.84,145.11,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,8,10.2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19940730,0,289.94,제2종일반주거지역,0
15141,1824,1,N,2,집합,경기도 부천시 역곡동 21-1번지, 경기도 부천시 부일로645번길 13,10700,0,21,1,0,10701,97.08,37.42,291.24,194.16,74.84,11,벽돌구조,연와조,2000,공동주택,공동주택,10,(철근)콘크리트,슬라브,9,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19871230,1,259.52,제2종일반주거지역,0
15150,1824,1,N,2,집합,경기도 부천시 역곡동 21-5번지, 경기도 부천시 부일로631번길 8,10700,0,21,5,0,10702,102.18,37.95,384.96,0,143.09,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,8,11,4,0,0,0,0,0,0,0,0,0,0,0,0,3,34.5,19940721,0,269.11,제2종일반주거지역,0
15144,1824,1,N,2,집합,경기도 부천시 역곡동 21-3번지, 경기도 부천시 부일로 639,10700,0,21,3,0,10703,349.92,13.3,2099.52,1749.6,66.53,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,스라브,30,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19840221,1,2629.59,제2종일반주거지역,0
223966,1839,1,N,2,집합,경기도 부천시 고강동 298-13번지, 경기도 부천시 성지로16번길 19-1,12100,0,298,13,0,12101,98.28,36.6,294.84,196.56,73.21,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,7.8,2,1,0,0,0,0,294.84,0,0,0,0,0,0,0,0,19900607,1,268.45,제2종일반주거지역,0
100272060,1839,1,N,2,집합,경기도 부천시 고강동 298-12번지, 경기도 부천시 역곡로421번길 61,12100,0,298,12,0,12101,216.72,55.97,659.75,659.75,170.39,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,도시형생활주택단지형다세대주택,10,(철근)콘크리트,평스라브,12,15.2,5,0,1,0,0,0,659.75,0,0,0,0,0,0,12,138.7,20170515,0,387.13,제2종일반주거지역,0
223964,1839,1,N,2,집합,경기도 부천시 고강동 298-4번지, 경기도 부천시 성지로 24-1,12100,0,298,4,0,12103,98.76,37.97,296.28,197.52,75.94,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,7.8,2,1,0,0,0,0,296.28,0,0,0,0,0,0,0,0,19900605,1,260.18,제2종일반주거지역,0
223962,1839,1,N,2,집합,경기도 부천시 고강동 298-1번지, 경기도 부천시 역곡로421번길 65,12100,0,298,1,0,12101,110.56,28.55,424.8,424.8,109.68,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,8,12.2,4,0,0,0,0,0,424.8,0,0,0,0,0,0,0,0,20010416,0,387.46,제2종일반주거지역,0
223961,1839,1,N,2,집합,경기도 부천시 고강동 298-1번지, 경기도 부천시 역곡로421번길 65,12100,0,298,1,0,12101,110.56,28.55,424.8,424.8,109.68,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,공동주택,10,(철근)콘크리트,평스라브,8,12.2,4,0,0,0,0,0,424.8,0,0,0,0,0,0,0,0,20010416,0,387.46,제2종일반주거지역,0
223972,1839,1,N,2,집합,경기도 부천시 고강동 298-20번지, 경기도 부천시 성지로16번길 23,12100,0,298,20,0,12101,72.12,37.46,216.36,144.24,74.93,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,216.36,0,0,0,0,0,0,0,0,19910427,1,192.41,제2종일반주거지역,0
223968,1839,1,N,2,집합,경기도 부천시 고강동 298-15번지, 경기도 부천시 성지로16번길 17,12100,0,298,15,0,12101,72.12,37.96,216.36,144.24,75.92,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,216.36,0,0,0,0,0,0,0,0,19900605,1,190.09,제2종일반주거지역,0
223963,1839,1,N,2,집합,경기도 부천시 고강동 298-2번지, 경기도 부천시 성지로16번길 27,12100,0,298,2,0,12101,59.25,35.78,177.75,118.5,71.56,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,3,7.7,2,1,0,0,0,0,177.75,0,0,0,0,0,0,0,0,19910427,1,165.63,제2종일반주거지역,0
223960,1839,1,N,2,집합,경기도 부천시 고강동 298번지, 경기도 부천시 성지로 30,12100,0,298,0,0,12103,136.8,38.51,648,528.48,148.78,21,철근콘크리트구조,철근콘크리트,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,15,12.8,4,1,0,0,0,0,648,0,0,0,0,0,0,5,57.5,19950222,0,355.06,제2종일반주거지역,0
223970,1839,1,N,2,집합,경기도 부천시 고강동 298-17번지, 경기도 부천시 성지로 22,12100,0,298,17,0,12103,82.08,37.31,246.24,164.16,74.62,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,246.24,0,0,0,0,0,0,0,0,19900607,1,219.85,제2종일반주거지역,0
223971,1839,1,N,2,집합,경기도 부천시 고강동 298-19번지, 경기도 부천시 성지로16번길 25,12100,0,298,19,0,12101,72.12,37.68,216.36,144.24,75.36,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.7,2,1,0,0,0,0,216.36,0,0,0,0,0,0,0,0,19910427,1,191.42,제2종일반주거지역,0
223969,1839,1,N,2,집합,경기도 부천시 고강동 298-16번지, 경기도 부천시 성지로 24,12100,0,298,16,0,12103,71.55,38.02,214.65,143.1,76.04,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,214.65,0,0,0,0,0,0,0,0,19900607,1,188.11,제2종일반주거지역,0
223967,1839,1,N,2,집합,경기도 부천시 고강동 298-14번지, 경기도 부천시 성지로16번길 19,12100,0,298,14,0,12101,71.1,37.6,213.3,142.2,75.2,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,7.8,2,1,0,0,0,0,213.3,0,0,0,0,0,0,0,0,19900605,1,189.1,제2종일반주거지역,0
223977,1840,1,N,2,집합,경기도 부천시 고강동 299-3번지, 경기도 부천시 성지로16번길 20-10,12100,0,299,3,0,12101,89.72,37.92,269.16,179.44,75.84,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,269.16,0,0,0,0,0,0,0,0,19900430,1,236.71,제2종일반주거지역,0
223979,1840,1,N,2,집합,경기도 부천시 고강동 299-5번지, 경기도 부천시 성지로16번길 20-8,12100,0,299,5,0,12101,90.72,37.99,272.16,181.44,75.98,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,272.16,0,0,0,0,0,0,0,0,19900508,1,238.69,제2종일반주거지역,0
223978,1840,1,N,2,집합,경기도 부천시 고강동 299-4번지, 경기도 부천시 성지로14번길 13-13,12100,0,299,4,0,12101,90.24,37.95,270.72,180.48,75.9,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,270.72,0,0,0,0,0,0,0,0,19900426,1,237.7,제2종일반주거지역,0
223982,1840,1,N,2,집합,경기도 부천시 고강동 299-8번지, 경기도 부천시 성지로14번길 13-11,12100,0,299,8,0,12101,90.24,37.82,270.72,180.48,75.64,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,270.72,0,0,0,0,0,0,0,0,19900427,1,238.69,제2종일반주거지역,0
223984,1840,1,N,2,집합,경기도 부천시 고강동 299-11번지, 경기도 부천시 성지로14번길 13-5,12100,0,299,11,0,12101,98.16,37.93,294.48,196.32,75.86,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,294.48,0,0,0,0,0,0,0,0,19900430,1,258.86,제2종일반주거지역,0
223974,1840,1,N,2,집합,경기도 부천시 고강동 299번지, 경기도 부천시 성지로16번길 20-4,12100,0,299,0,0,12101,86.96,37.83,260.88,173.92,75.65,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,260.88,0,0,0,0,0,0,0,0,19900507,1,229.77,제2종일반주거지역,0
223987,1840,1,N,2,집합,경기도 부천시 고강동 299-14번지, 경기도 부천시 성지로14번길 9,12100,0,299,14,0,12101,77.64,38.06,232.92,155.28,76.12,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,6,0,2,1,0,0,0,0,232.92,0,0,0,0,0,0,0,0,19900611,1,203.98,제2종일반주거지역,0
223983,1840,1,N,2,집합,경기도 부천시 고강동 299-10번지, 경기도 부천시 성지로14번길 13-9,12100,0,299,10,0,12101,90.24,37.96,270.72,180.48,75.93,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,270.72,0,0,0,0,0,0,0,0,19900503,1,237.7,제2종일반주거지역,0
223975,1840,1,N,2,집합,경기도 부천시 고강동 299-1번지, 경기도 부천시 성지로16번길 10,12100,0,299,1,0,12101,99.48,37.7,298.44,198.96,75.39,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,9,7.8,2,1,0,0,0,0,298.44,0,0,0,0,0,0,0,0,19910528,1,263.82,제2종일반주거지역,0
223976,1840,1,N,2,집합,경기도 부천시 고강동 299-2번지, 경기도 부천시 성지로16번길 20-6,12100,0,299,2,0,12101,81.48,37.99,244.44,162.96,75.97,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,244.44,0,0,0,0,0,0,0,0,19900509,1,214.56,제2종일반주거지역,0
223985,1840,1,N,2,집합,경기도 부천시 고강동 299-12번지, 경기도 부천시 성지로14번길 13-3,12100,0,299,12,0,12101,98.16,37.93,294.48,196.32,75.86,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,294.48,0,0,0,0,0,0,0,0,19900507,1,258.86,제2종일반주거지역,0
223990,1840,1,N,2,집합,경기도 부천시 고강동 299-17번지, 경기도 부천시 성지로 16,12100,0,299,17,0,12103,147.39,39.31,658.51,526.91,140.55,21,철근콘크리트구조,철근콘크리트,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,10,12.8,4,1,0,0,0,0,658.51,0,0,0,0,0,0,6,69,19971015,0,374.9,제2종일반주거지역,0
223980,1840,1,N,2,집합,경기도 부천시 고강동 299-6번지, 경기도 부천시 성지로16번길 18,12100,0,299,6,0,12101,88.56,37.89,265.68,177.12,75.79,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,265.68,0,0,0,0,0,0,0,0,19900511,1,233.73,제2종일반주거지역,0
223988,1840,1,N,2,집합,경기도 부천시 고강동 299-15번지, 경기도 부천시 성지로16번길 8,12100,0,299,15,0,12101,99.48,37.72,298.44,198.96,75.45,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,9,7.8,2,1,0,0,0,0,298.44,0,0,0,0,0,0,0,0,19910528,1,263.82,제2종일반주거지역,0
223986,1840,1,N,2,집합,경기도 부천시 고강동 299-13번지, 경기도 부천시 성지로14번길 13-1,12100,0,299,13,0,12101,65.16,37.91,195.48,130.32,75.81,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,3,7.9,2,1,0,0,0,0,195.48,0,0,0,0,0,0,0,0,19900509,1,171.91,제2종일반주거지역,0
223981,1840,1,N,2,집합,경기도 부천시 고강동 299-7번지, 경기도 부천시 성지로16번길 14,12100,0,299,7,0,12101,88.56,37.91,265.68,177.12,75.82,11,벽돌구조,연와조,2000,공동주택,다세대 주택,10,(철근)콘크리트,스라브,6,7.9,2,1,0,0,0,0,265.68,0,0,0,0,0,0,0,0,19900426,1,233.73,제2종일반주거지역,0
223989,1840,1,N,2,집합,경기도 부천시 고강동 299-16번지, 경기도 부천시 성지로14번길 5,12100,0,299,16,0,12101,98.69,37.23,296.07,197.38,74.45,11,벽돌구조,연와조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,9,0,2,1,0,0,0,0,296.07,0,0,0,0,0,0,0,0,19910528,1,265.14,제2종일반주거지역,0
223896,1859,1,N,2,집합,경기도 부천시 고강동 292-6번지, 경기도 부천시 고강로72번길 52,12100,0,292,6,1,12101,524.04,16.59,3129.42,2620.2,82.97,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,60,0,5,1,0,0,0,0,3129.42,0,0,0,0,0,0,0,0,19880504,1,3158.22,제2종일반주거지역,0
223897,1859,1,N,2,집합,경기도 부천시 고강동 292-6번지, 경기도 부천시 고강로72번길 52,12100,0,292,6,1,12101,386.76,12.25,2325.75,1933.8,61.23,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,35,0,5,1,0,0,0,0,2325.75,0,0,0,0,0,0,0,0,19880504,1,3158.22,제2종일반주거지역,0
223898,1859,1,N,2,집합,경기도 부천시 고강동 292-8번지, 경기도 부천시 고강로72번길 62,12100,0,292,8,0,12101,524.04,17.44,3130.01,2620.2,87.19,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,60,0,5,1,0,0,0,0,3130.008,0,0,0,0,0,0,0,0,19880715,1,3005.15,제2종일반주거지역,0
223893,1859,1,N,2,집합,경기도 부천시 고강동 292-3번지, 경기도 부천시 고강로72번길 44,12100,0,292,3,0,12101,194,35.51,657.96,582,106.53,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,12,0,3,1,0,0,0,0,657.96,0,0,0,0,0,0,0,0,19850520,1,546.48,제2종일반주거지역,0
223899,1859,1,N,2,집합,경기도 부천시 고강동 292-8번지, 경기도 부천시 고강로72번길 62,12100,0,292,8,0,12101,321.3,10.69,1933.152,1606.5,53.46,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,아파트,10,(철근)콘크리트,스라브,30,0,5,1,0,0,0,0,1933.152,0,0,0,0,0,0,0,0,19880715,1,3005.15,제2종일반주거지역,0
223894,1859,1,N,2,집합,경기도 부천시 고강동 292-4번지, 경기도 부천시 고강로72번길 48,12100,0,292,4,0,12101,199.05,37.35,649.8,597.15,112.06,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,15,0,3,1,0,0,0,0,649.8,0,0,0,0,0,0,0,0,19860321,1,532.93,제2종일반주거지역,0
100305949,1859,1,N,2,집합,경기도 부천시 고강동 292-5번지, 경기도 부천시 성지로 98,12100,0,292,5,0,12103,256.06,59.04,701.32,701.32,161.71,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"공동주택,근린생활시설",10,(철근)콘크리트,철근콘크리트,11,17.5,5,0,1,0,0,0,701.32,0,0,0,0,11,197.35,0,0,20190604,0,433.75,제2종일반주거지역,0
223885,1860,1,N,2,집합,경기도 부천시 고강동 291-2번지, 경기도 부천시 고강로72번길 26,12100,0,291,2,0,12101,303.06,39.08,1211.64,909.18,117.25,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브위기와,18,0,3,1,0,0,0,0,1211.64,0,0,0,0,0,0,0,0,19830318,1,775.59,제2종일반주거지역,0
223892,1860,1,N,2,집합,경기도 부천시 고강동 291-9번지, 경기도 부천시 성지로112번길 14,12100,0,291,9,0,12101,80.64,25.52,322.56,322.56,102.08,21,철근콘크리트구조,철근콘크리스트조,2000,공동주택,다세대주택,10,(철근)콘크리트,스라브,8,0,4,0,0,0,0,0,322.56,0,0,0,0,0,0,0,0,19861126,1,316.05,제2종일반주거지역,0
100270312,1860,1,N,2,집합,경기도 부천시 고강동 291-7번지, 경기도 부천시 성지로112번길 8,12100,0,291,7,0,12101,188.68,59.17,685.95,685.95,215.1,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"다세대주택,제1종근린생활시설(소매점)",10,(철근)콘크리트,(철근)콘크리트,8,15.1,5,0,1,0,0,0,685.95,0,0,0,0,0,0,8,92,20170222,0,319.03,제2종일반주거지역,0
223884,1860,1,N,2,집합,경기도 부천시 고강동 291-1번지, 경기도 부천시 성지로 108,12100,0,291,1,0,12103,105.72,34.44,422.16,317.16,103.31,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,6,0,3,1,0,0,0,0,422.16,0,0,0,0,0,0,0,0,19830322,1,307.13,제2종일반주거지역,0
100257213,1860,1,N,2,집합,경기도 부천시 고강동 291번지, 경기도 부천시 성지로 110,12100,0,291,0,0,12103,192.5,58.21,726.92,726.92,219.81,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,공동주택,10,(철근)콘크리트,평지붕,8,14.8,5,0,1,0,0,0,726.92,0,0,0,0,4,96.1,4,46,20160525,0,330.6,제2종일반주거지역,0
223888,1860,1,N,2,집합,경기도 부천시 고강동 291-5번지, 경기도 부천시 고강로72번길 34,12100,0,291,5,0,12101,261.9,40.9,1041.12,785.7,122.69,21,철근콘크리트구조,철근콘크리트조,2000,공동주택,"연립주택, 근린생활시설",10,(철근)콘크리트,스라브,10,0,3,1,0,0,0,0,1041.12,0,0,0,0,0,0,0,0,19840409,1,640.37,제2종일반주거지역,0
223886,1860,1,N,2,집합,경기도 부천시 고강동 291-3번지, 경기도 부천시 고강로72번길 28,12100,0,291,3,0,12101,248.22,37.21,992.88,744.66,111.64,11,벽돌구조,연와조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,15,0,3,1,0,0,0,0,992.88,0,0,0,0,0,0,0,0,19840528,1,667.15,제2종일반주거지역,0
223887,1860,1,N,2,집합,경기도 부천시 고강동 291-4번지, 경기도 부천시 고강로72번길 30,12100,0,291,4,0,12101,248.22,37.97,992.88,744.66,113.9,11,벽돌구조,세멘벽돌조,2000,공동주택,연립주택,10,(철근)콘크리트,스라브,15,0,3,1,0,0,0,0,992.88,0,0,0,0,0,0,0,0,19840602,1,653.93,제2종일반주거지역,0
100276249,1860,1,N,2,집합,경기도 부천시 고강동 291-8번지, 경기도 부천시 성지로112번길 10,12100,0,291,8,0,12101,184.8,59.0415,692.1,692.1,221.12,21,철근콘크리트구조,철근콘크리트구조,2000,공동주택,"다세대주택,제1종근린생활시설(소매점)",10,(철근)콘크리트,철근콘크리트,8,15.1,5,0,1,0,0,0,692.1,0,0,0,0,0,0,8,92,20170804,0,313.08,제2종일반주거지역,0
